mun_cod;municipio;uf;pais
431225;MINAS DO LEAO;RS;Brasil
431237;MONTE ALEGRE DOS CAMPOS;RS;Brasil
431244;MORRINHOS DO SUL;RS;Brasil
431260;MUCUM;RS;Brasil
431265;NAO-ME-TOQUE;RS;Brasil
431280;NOVA ARACA;RS;Brasil
431300;NOVA BRESCIA;RS;Brasil
431308;NOVA PADUA;RS;Brasil
431330;NOVA PRATA;RS;Brasil
431337;NOVA SANTA RITA;RS;Brasil
431344;NOVO TIRADENTES;RS;Brasil
431360;PAIM FILHO;RS;Brasil
431370;PALMEIRA DAS MISSOES;RS;Brasil
431403;PARECI NOVO;RS;Brasil
431407;PASSO DO SOBRADO;RS;Brasil
431415;PAVERAMA;RS;Brasil
431442;PICADA CAFE;RS;Brasil
431446;PINHAL DA SERRA;RS;Brasil
431455;PIRAPO;RS;Brasil
431470;PLANALTO;RS;Brasil
431478;PONTE PRETA;RS;Brasil
431510;PORTO XAVIER;RS;Brasil
431515;PROGRESSO;RS;Brasil
431530;QUARAI;RS;Brasil
431532;QUEVEDOS;RS;Brasil
431550;RESTINGA SECA;RS;Brasil
431575;RIOZINHO;RS;Brasil
431595;ROLADOR;RS;Brasil
431620;RONDINHA;RS;Brasil
431642;SAGRADA FAMILIA;RS;Brasil
431660;SANANDUVA;RS;Brasil
431675;SANTA CLARA DO SUL;RS;Brasil
431697;SANTA MARGARIDA DO SUL;RS;Brasil
431740;SANTIAGO;RS;Brasil
431755;SANTO ANTONIO DO PALMA;RS;Brasil
431790;SANTO CRISTO;RS;Brasil
431810;SAO FRANCISCO DE ASSIS;RS;Brasil
431840;SAO JERONIMO;RS;Brasil
431844;SAO JORGE;RS;Brasil
431849;SAO JOSE DO INHACORA;RS;Brasil
431861;SAO JOSE DO SUL;RS;Brasil
431910;SAO MARTINHO;RS;Brasil
431920;SAO NICOLAU;RS;Brasil
431936;SAO PEDRO DAS MISSOES;RS;Brasil
431960;SAO SEPE;RS;Brasil
431975;SAO VENDELINO;RS;Brasil
432010;SARANDI;RS;Brasil
432023;SEDE NOVA;RS;Brasil
432035;SENTINELA DO SUL;RS;Brasil
432055;SERTAO SANTANA;RS;Brasil
432067;SINIMBU;RS;Brasil
432085;TABAI;RS;Brasil
432110;TAPES;RS;Brasil
432132;TAQUARUCU DO SUL;RS;Brasil
432145;TEUTONIA;RS;Brasil
432149;TOROPI;RS;Brasil
510810;TESOURO;MT;Brasil
510830;UNIAO DO SUL;MT;Brasil
510835;VALE DE SAO DOMINGOS;MT;Brasil
510850;VERA;MT;Brasil
510880;NOVA GUARITA;MT;Brasil
510890;NOVA MARINGA;MT;Brasil
510895;NOVA MONTE VERDE;MT;Brasil
520010;ABADIANIA;GO;Brasil
520013;ACREUNA;GO;Brasil
520020;AGUA LIMPA;GO;Brasil
520025;AGUAS LINDAS DE GOIAS;GO;Brasil
520080;ALVORADA DO NORTE;GO;Brasil
520090;AMORINOPOLIS;GO;Brasil
520120;ANHANGUERA;GO;Brasil
520140;APARECIDA DE GOIANIA;GO;Brasil
520145;APARECIDA DO RIO DOCE;GO;Brasil
520160;ARACU;GO;Brasil
520180;ARAGOIANIA;GO;Brasil
520260;AURILANDIA;GO;Brasil
520310;BALIZA;GO;Brasil
520320;BARRO ALTO;GO;Brasil
520350;BOM JESUS DE GOIAS;GO;Brasil
520380;BRITANIA;GO;Brasil
520390;BURITI ALEGRE;GO;Brasil
520396;BURITINOPOLIS;GO;Brasil
520400;CABECEIRAS;GO;Brasil
520450;CALDAS NOVAS;GO;Brasil
520455;CALDAZINHA;GO;Brasil
520460;CAMPESTRE DE GOIAS;GO;Brasil
520470;CAMPINORTE;GO;Brasil
520485;CAMPO LIMPO DE GOIAS;GO;Brasil
520500;CARMO DO RIO VERDE;GO;Brasil
520520;CATURAI;GO;Brasil
520540;CERES;GO;Brasil
520547;CHAPADAO DO CEU;GO;Brasil
520549;CIDADE OCIDENTAL;GO;Brasil
520570;CORREGO DO OURO;GO;Brasil
520580;CORUMBA DE GOIAS;GO;Brasil
520620;CRISTALINA;GO;Brasil
520630;CRISTIANOPOLIS;GO;Brasil
520670;DAMIANOPOLIS;GO;Brasil
520710;DIORAMA;GO;Brasil
520740;EDEIA;GO;Brasil
520790;FLORES DE GOIAS;GO;Brasil
520840;GOIANAPOLIS;GO;Brasil
520860;GOIANESIA;GO;Brasil
520880;GOIANIRA;GO;Brasil
520910;GOIATUBA;GO;Brasil
520929;GUARAITA;GO;Brasil
520945;GUARINOS;GO;Brasil
520970;HIDROLANDIA;GO;Brasil
520990;IACIARA;GO;Brasil
520995;INDIARA;GO;Brasil
521020;IPORA;GO;Brasil
521056;ITAGUARI;GO;Brasil
521120;ITAPURANGA;GO;Brasil
521140;ITAUCU;GO;Brasil
521150;ITUMBIARA;GO;Brasil
521160;IVOLANDIA;GO;Brasil
521180;JARAGUA;GO;Brasil
521190;JATAI;GO;Brasil
521210;JOVIANIA;GO;Brasil
521220;JUSSARA;GO;Brasil
521260;MAIRIPOTABA;GO;Brasil
521270;MAMBAI;GO;Brasil
521280;MARA ROSA;GO;Brasil
521300;MAURILANDIA;GO;Brasil
521308;MINACU;GO;Brasil
521370;MONTES CLAROS DE GOIAS;GO;Brasil
521377;MONTIVIDIU DO NORTE;GO;Brasil
521405;MUNDO NOVO;GO;Brasil
521480;NOVA AURORA;GO;Brasil
521483;NOVA CRIXAS;GO;Brasil
521490;NOVA ROMA;GO;Brasil
521500;NOVA VENEZA;GO;Brasil
521523;NOVO GAMA;GO;Brasil
521530;ORIZONA;GO;Brasil
521550;OUVIDOR;GO;Brasil
521560;PADRE BERNARDO;GO;Brasil
521570;PALMEIRAS DE GOIAS;GO;Brasil
521580;PALMELO;GO;Brasil
521590;PALMINOPOLIS;GO;Brasil
521645;PEROLANDIA;GO;Brasil
521720;PIRANHAS;GO;Brasil
521730;PIRENOPOLIS;GO;Brasil
521760;PLANALTINA;GO;Brasil
521800;PORANGATU;GO;Brasil
521830;POSSE;GO;Brasil
521850;QUIRINOPOLIS;GO;Brasil
521860;RIALMA;GO;Brasil
521870;RIANAPOLIS;GO;Brasil
521878;RIO QUENTE;GO;Brasil
250435;CATURITE;PB;Brasil
280010;AMPARO DE SAO FRANCISCO;SE;Brasil
280067;BOQUIM;SE;Brasil
280110;CANHOBA;SE;Brasil
280140;CARIRA;SE;Brasil
280190;CUMBE;SE;Brasil
280230;FREI PAULO;SE;Brasil
280260;GRACHO CARDOSO;SE;Brasil
280300;ITABAIANINHA;SE;Brasil
280340;JAPOATA;SE;Brasil
280390;MALHADOR;SE;Brasil
280430;MURIBECA;SE;Brasil
280445;NOSSA SENHORA APARECIDA;SE;Brasil
280500;PEDRA MOLE;SE;Brasil
280540;POCO REDONDO;SE;Brasil
280570;PROPRIA;SE;Brasil
280590;RIACHUELO;SE;Brasil
280630;SANTA LUZIA DO ITANHY;SE;Brasil
280700;SAO MIGUEL DO ALEIXO;SE;Brasil
280730;TELHA;SE;Brasil
290030;ACAJUTIBA;BA;Brasil
290090;ALMADINA;BA;Brasil
290195;APUAREMA;BA;Brasil
290230;ARATUIPE;BA;Brasil
290270;BARRA;BA;Brasil
290327;BARROCAS;BA;Brasil
290395;BOM JESUS DA SERRA;BA;Brasil
290420;BOTUPORA;BA;Brasil
290480;CAATIBA;BA;Brasil
290515;CAETANOS;BA;Brasil
290600;CAMPO FORMOSO;BA;Brasil
290630;CANAVIEIRAS;BA;Brasil
290687;CAPIM GROSSO;BA;Brasil
290730;CASTRO ALVES;BA;Brasil
290840;CONCEICAO DO COITE;BA;Brasil
290910;CORIBE;BA;Brasil
291000;DARIO MEIRA;BA;Brasil
291040;ENCRUZILHADA;BA;Brasil
291077;FEIRA DA MATA;BA;Brasil
291130;GENTIO DO OURO;BA;Brasil
291200;IBIASSUCE;BA;Brasil
291270;IBIRAPITANGA;BA;Brasil
291320;IBOTIRAMA;BA;Brasil
291420;IRAJUBA;BA;Brasil
291500;ITAETE;BA;Brasil
291540;ITAJU DO COLONIA;BA;Brasil
291610;ITAPARICA;BA;Brasil
291680;ITARANTIM;BA;Brasil
291710;ITORORO;BA;Brasil
291770;JAGUARARI;BA;Brasil
291830;JITAUNA;BA;Brasil
291845;JUCURUCU;BA;Brasil
291870;LAFAIETE COUTINHO;BA;Brasil
291910;LAMARAO;BA;Brasil
291995;MAETINGA;BA;Brasil
292030;MALHADA DE PEDRAS;BA;Brasil
292090;MASCOTE;BA;Brasil
292150;MONTE SANTO;BA;Brasil
292205;MULUNGU DO MORRO;BA;Brasil
292225;MUQUEM DE SAO FRANCISCO;BA;Brasil
292270;NOVA CANAA;BA;Brasil
292300;NOVA VICOSA;BA;Brasil
292380;PARIPIRANGA;BA;Brasil
292410;PEDRAO;BA;Brasil
292460;PINDOBACU;BA;Brasil
292480;PIRITIBA;BA;Brasil
292570;PRESIDENTE JANIO QUADROS;BA;Brasil
292640;RIACHO DE SANTANA;BA;Brasil
292670;RIO DE CONTAS;BA;Brasil
292710;RODELAS;BA;Brasil
292805;SANTA LUZIA;BA;Brasil
292880;SANTO ESTEVAO;BA;Brasil
292905;SAO FELIX DO CORIBE;BA;Brasil
292940;SAO MIGUEL DAS MATAS;BA;Brasil
293015;SERRA DO RAMALHO;BA;Brasil
293050;SERRINHA;BA;Brasil
293075;SITIO DO MATO;BA;Brasil
293090;TABOCAS DO BREJO VELHO;BA;Brasil
293170;TERRA NOVA;BA;Brasil
293200;UAUA;BA;Brasil
293230;UBATA;BA;Brasil
293305;VARZEA DA ROCA;BA;Brasil
293325;VEREDA;BA;Brasil
293345;WANDERLEY;BA;Brasil
310010;ABADIA DOS DOURADOS;MG;Brasil
310050;ACUCENA;MG;Brasil
310080;AGUANIL;MG;Brasil
310140;ALBERTINA;MG;Brasil
310170;ALMENARA;MG;Brasil
310200;ALTEROSA;MG;Brasil
310240;ALVORADA DE MINAS;MG;Brasil
310280;ANDRELANDIA;MG;Brasil
310330;ARACITABA;MG;Brasil
310370;ARAPONGA;MG;Brasil
310380;ARAPUA;MG;Brasil
310440;ARGIRITA;MG;Brasil
310460;ASTOLFO DUTRA;MG;Brasil
310520;BANDEIRA;MG;Brasil
310550;BARAO DE MONTE ALTO;MG;Brasil
310640;BELO VALE;MG;Brasil
310665;BERIZAL;MG;Brasil
312460;ESTRELA DALVA;MG;Brasil
432330;VILA FLORES;RS;Brasil
432360;VISTA ALEGRE DO PRATA;RS;Brasil
432370;VISTA GAUCHA;RS;Brasil
432377;WESTFALIA;RS;Brasil
432380;XANGRI-LA;RS;Brasil
500060;AMAMBAI;MS;Brasil
500070;ANASTACIO;MS;Brasil
500080;ANAURILANDIA;MS;Brasil
500090;ANTONIO JOAO;MS;Brasil
500100;APARECIDA DO TABOADO;MS;Brasil
500150;BANDEIRANTES;MS;Brasil
431647;SALVADOR DAS MISSOES;RS;Brasil
431670;SANTA BARBARA DO SUL;RS;Brasil
431673;SANTA CECILIA DO SUL;RS;Brasil
431690;SANTA MARIA;RS;Brasil
431695;SANTA MARIA DO HERVAL;RS;Brasil
431710;SANTANA DO LIVRAMENTO;RS;Brasil
431720;SANTA ROSA;RS;Brasil
431725;SANTA TEREZA;RS;Brasil
431730;SANTA VITORIA DO PALMAR;RS;Brasil
431750;SANTO ANGELO;RS;Brasil
431760;SANTO ANTONIO DA PATRULHA;RS;Brasil
431775;SANTO ANTONIO DO PLANALTO;RS;Brasil
431780;SANTO AUGUSTO;RS;Brasil
431800;SAO BORJA;RS;Brasil
431805;SAO DOMINGOS DO SUL;RS;Brasil
431830;SAO GABRIEL;RS;Brasil
431842;SAO JOAO DA URTIGA;RS;Brasil
431843;SAO JOAO DO POLESINE;RS;Brasil
431845;SAO JOSE DAS MISSOES;RS;Brasil
431850;SAO JOSE DO NORTE;RS;Brasil
431860;SAO JOSE DO OURO;RS;Brasil
431862;SAO JOSE DOS AUSENTES;RS;Brasil
431870;SAO LEOPOLDO;RS;Brasil
431890;SAO LUIZ GONZAGA;RS;Brasil
431900;SAO MARCOS;RS;Brasil
431915;SAO MIGUEL DAS MISSOES;RS;Brasil
431930;SAO PAULO DAS MISSOES;RS;Brasil
431935;SAO PEDRO DA SERRA;RS;Brasil
431937;SAO PEDRO DO BUTIA;RS;Brasil
431940;SAO PEDRO DO SUL;RS;Brasil
431950;SAO SEBASTIAO DO CAI;RS;Brasil
431970;SAO VALENTIM;RS;Brasil
431973;SAO VALERIO DO SUL;RS;Brasil
431980;SAO VICENTE DO SUL;RS;Brasil
432000;SAPUCAIA DO SUL;RS;Brasil
432020;SEBERI;RS;Brasil
432026;SEGREDO;RS;Brasil
432040;SERAFINA CORREA;RS;Brasil
432045;SERIO;RS;Brasil
432050;SERTAO;RS;Brasil
432057;SETE DE SETEMBRO;RS;Brasil
432065;SILVEIRA MARTINS;RS;Brasil
432070;SOBRADINHO;RS;Brasil
432080;SOLEDADE;RS;Brasil
432100;TAPERA;RS;Brasil
432130;TAQUARI;RS;Brasil
432135;TAVARES;RS;Brasil
432140;TENENTE PORTELA;RS;Brasil
432146;TIO HUGO;RS;Brasil
432147;TIRADENTES DO SUL;RS;Brasil
432163;TRES ARROIOS;RS;Brasil
432166;TRES CACHOEIRAS;RS;Brasil
432183;TRES FORQUILHAS;RS;Brasil
432185;TRES PALMEIRAS;RS;Brasil
432195;TRINDADE DO SUL;RS;Brasil
432200;TRIUNFO;RS;Brasil
432215;TUNAS;RS;Brasil
432225;TUPANDI;RS;Brasil
432232;TURUCU;RS;Brasil
432234;UBIRETAMA;RS;Brasil
432237;UNISTALDA;RS;Brasil
432240;URUGUAIANA;RS;Brasil
432253;VALE DO SOL;RS;Brasil
432270;VERA CRUZ;RS;Brasil
432290;VIADUTOS;RS;Brasil
432300;VIAMAO;RS;Brasil
432162;TRAVESSEIRO;RS;Brasil
432180;TRES DE MAIO;RS;Brasil
432190;TRES PASSOS;RS;Brasil
432210;TUCUNDUVA;RS;Brasil
432230;TUPARENDI;RS;Brasil
432235;UNIAO DA SERRA;RS;Brasil
432250;VACARIA;RS;Brasil
432254;VALE REAL;RS;Brasil
432280;VERANOPOLIS;RS;Brasil
432320;VICTOR GRAEFF;RS;Brasil
432340;VILA MARIA;RS;Brasil
432350;VISTA ALEGRE;RS;Brasil
432375;VITORIA DAS MISSOES;RS;Brasil
500020;AGUA CLARA;MS;Brasil
500085;ANGELICA;MS;Brasil
500124;ARAL MOREIRA;MS;Brasil
500215;BODOQUENA;MS;Brasil
500240;CAARAPO;MS;Brasil
500280;CARACOL;MS;Brasil
500315;CORONEL SAPUCAIA;MS;Brasil
500350;DOURADINA;MS;Brasil
500410;GUIA LOPES DA LAGUNA;MS;Brasil
500500;JARDIM;MS;Brasil
500525;LAGUNA CARAPA;MS;Brasil
500570;NAVIRAI;MS;Brasil
500635;PARANHOS;MS;Brasil
500690;PORTO MURTINHO;MS;Brasil
500740;RIO VERDE DE MATO GROSSO;MS;Brasil
500793;SONORA;MS;Brasil
500797;TAQUARUSSU;MS;Brasil
510020;AGUA BOA;MT;Brasil
510040;ALTO GARCAS;MT;Brasil
510100;ARAGUAIANA;MT;Brasil
510170;BARRA DO BUGRES;MT;Brasil
510260;CAMPINAPOLIS;MT;Brasil
510269;CANABRAVA DO NORTE;MT;Brasil
510310;COCALINHO;MT;Brasil
510325;COLNIZA;MT;Brasil
510336;CONQUISTA D'OESTE;MT;Brasil
510360;DOM AQUINO;MT;Brasil
510385;GAUCHA DO NORTE;MT;Brasil
510420;GUIRATINGA;MT;Brasil
510460;ITIQUIRA;MT;Brasil
510510;JUARA;MT;Brasil
510550;VILA BELA DA SANTISSIMA TRINDADE;MT;Brasil
510600;NORTELANDIA;MT;Brasil
315980;SANTA VITORIA;MG;Brasil
316020;SANTO ANTONIO DO ITAMBE;MG;Brasil
316045;SANTO ANTONIO DO RETIRO;MG;Brasil
316080;SAO BENTO ABADE;MG;Brasil
316110;SAO FRANCISCO;MG;Brasil
316160;SAO GERALDO DA PIEDADE;MG;Brasil
316220;SAO JOAO BATISTA DO GLORIA;MG;Brasil
316255;SAO JOAO DO MANHUACU;MG;Brasil
316265;SAO JOAO DO PACUI;MG;Brasil
316295;SAO JOSE DA LAPA;MG;Brasil
316340;SAO JOSE DO GOIABAL;MG;Brasil
316400;SAO PEDRO DOS FERROS;MG;Brasil
316447;SAO SEBASTIAO DO ANTA;MG;Brasil
316470;SAO SEBASTIAO DO PARAISO;MG;Brasil
316553;SARZEDO;MG;Brasil
316556;SEM-PEIXE;MG;Brasil
316580;SENADOR JOSE BENTO;MG;Brasil
316630;SERICITA;MG;Brasil
316680;SERRA DO SALITRE;MG;Brasil
316750;SIMAO PEREIRA;MG;Brasil
316780;SOLEDADE DE MINAS;MG;Brasil
170600;COUTO MAGALHAES;TO;Brasil
171650;PEDRO AFONSO;TO;Brasil
210235;BURITIRANA;MA;Brasil
210690;MONCAO;MA;Brasil
211180;SITIO NOVO;MA;Brasil
220173;BETANIA DO PIAUI;PI;Brasil
220465;ILHA GRANDE;PI;Brasil
220915;SANTA CRUZ DOS MILAGRES;PI;Brasil
230180;BAIXIO;CE;Brasil
230610;IRAUCUBA;CE;Brasil
240185;CAICARA DO NORTE;RN;Brasil
240630;LAGOA DE PEDRAS;RN;Brasil
241400;TANGARA;RN;Brasil
250355;CACIMBAS;PB;Brasil
250680;INGA;PB;Brasil
251065;PARARI;PB;Brasil
251700;UMBUZEIRO;PB;Brasil
260370;CANHOTINHO;PE;Brasil
261570;TRIUNFO;PE;Brasil
270850;SAO LUIS DO QUITUNDE;AL;Brasil
280740;TOBIAS BARRETO;SE;Brasil
290960;CRISOPOLIS;BA;Brasil
291450;IRARA;BA;Brasil
292400;PAULO AFONSO;BA;Brasil
293076;SITIO DO QUINTO;BA;Brasil
310570;BARRA LONGA;MG;Brasil
311390;CARMO DA CACHOEIRA;MG;Brasil
312300;DORES DE CAMPOS;MG;Brasil
312910;GURINHATA;MG;Brasil
313420;ITUIUTABA;MG;Brasil
510805;TERRA NOVA DO NORTE;MT;Brasil
220890;RIBEIRO GONCALVES;PI;Brasil
220920;SANTA FILOMENA;PI;Brasil
220940;SANTO ANTONIO DE LISBOA;PI;Brasil
220960;SAO FELIX DO PIAUI;PI;Brasil
220980;SAO GONCALO DO PIAUI;PI;Brasil
220990;SAO JOAO DA SERRA;PI;Brasil
221010;SAO JOSE DO PEIXE;PI;Brasil
221038;SAO MIGUEL DA BAIXA GRANDE;PI;Brasil
221060;SAO RAIMUNDO NONATO;PI;Brasil
221065;SIGEFREDO PACHECO;PI;Brasil
221095;TAMBORIL DO PIAUI;PI;Brasil
221130;VALENCA DO PIAUI;PI;Brasil
221150;VERA MENDES;PI;Brasil
230015;ACARAPE;CE;Brasil
230060;ALTANEIRA;CE;Brasil
230090;APUIARES;CE;Brasil
230125;ARARENDA;CE;Brasil
230150;ARNEIROZ;CE;Brasil
230220;BEBERIBE;CE;Brasil
230240;BOA VIAGEM;CE;Brasil
230330;CARIUS;CE;Brasil
230393;CHORO;CE;Brasil
230400;COREAU;CE;Brasil
230460;GENERAL SAMPAIO;CE;Brasil
230480;GRANJEIRO;CE;Brasil
230526;IBARETAMA;CE;Brasil
230565;IPAPORANGA;CE;Brasil
230620;ITAICABA;CE;Brasil
230630;ITAPAGE;CE;Brasil
230720;JATI;CE;Brasil
230763;MADALENA;CE;Brasil
230820;MERUOCA;CE;Brasil
230837;MIRAIMA;CE;Brasil
230890;MORRINHOS;CE;Brasil
230950;OROS;CE;Brasil
231010;PALMACIA;CE;Brasil
231030;PARAMBU;CE;Brasil
231110;PORTEIRAS;CE;Brasil
231123;POTIRETAMA;CE;Brasil
231170;RERIUTABA;CE;Brasil
231260;SAO LUIS DO CURU;CE;Brasil
231310;TABULEIRO DO NORTE;CE;Brasil
231355;TURURU;CE;Brasil
231390;URUOCA;CE;Brasil
240010;ACARI;RN;Brasil
240050;ALEXANDRIA;RN;Brasil
240070;ALTO DO RODRIGUES;RN;Brasil
240130;AUGUSTO SEVERO;RN;Brasil
240150;BARCELONA;RN;Brasil
240165;BODO;RN;Brasil
240210;CAMPO REDONDO;RN;Brasil
240240;CARNAUBA DOS DANTAS;RN;Brasil
240360;EXTREMOZ;RN;Brasil
240380;FLORANIA;RN;Brasil
240410;GALINHOS;RN;Brasil
240440;GROSSOS;RN;Brasil
240470;IPANGUACU;RN;Brasil
240490;ITAU;RN;Brasil
240540;JAPI;RN;Brasil
240560;JARDIM DE PIRANHAS;RN;Brasil
240610;JUCURUTU;RN;Brasil
240620;LAGOA D'ANTA;RN;Brasil
240660;LAGOA SALGADA;RN;Brasil
240700;LUIS GOMES;RN;Brasil
240730;MARCELINO VIEIRA;RN;Brasil
240770;MONTANHAS;RN;Brasil
240820;NISIA FLORESTA;RN;Brasil
240850;OURO BRANCO;RN;Brasil
240895;RIO DO FOGO;RN;Brasil
240950;PEDRA GRANDE;RN;Brasil
241000;PILOES;RN;Brasil
241025;PORTO DO MANGUE;RN;Brasil
241060;RAFAEL GODEIRO;RN;Brasil
241100;RODOLFO FERNANDES;RN;Brasil
241140;SANTANA DO MATOS;RN;Brasil
241150;SANTO ANTONIO;RN;Brasil
241180;SAO FERNANDO;RN;Brasil
241240;SAO JOSE DO SERIDO;RN;Brasil
241270;SAO PEDRO;RN;Brasil
241300;SAO VICENTE;RN;Brasil
241330;SERRA DE SAO BENTO;RN;Brasil
241355;SERRINHA DOS PINTOS;RN;Brasil
241390;TAIPU;RN;Brasil
241415;TENENTE LAURENTINO CRUZ;RN;Brasil
241470;VARZEA;RN;Brasil
241480;VERA CRUZ;RN;Brasil
250040;ALAGOA NOVA;PB;Brasil
250057;ALGODAO DE JANDAIRA;PB;Brasil
250077;APARECIDA;PB;Brasil
250110;AREIA;PB;Brasil
250140;BAIA DA TRAICAO;PB;Brasil
250160;BARRA DE SANTA ROSA;PB;Brasil
250280;BREJO DO CRUZ;PB;Brasil
250330;CACHOEIRA DOS INDIOS;PB;Brasil
250360;CAICARA;PB;Brasil
250403;CAPIM;PB;Brasil
250415;CASSERENGUE;PB;Brasil
500460;ITAQUIRAI;MS;Brasil
510140;ARIPUANA;MT;Brasil
510520;JUSCIMEIRA;MT;Brasil
270390;JUNDIA;AL;Brasil
260845;LAGOA DO CARRO;PE;Brasil
230195;BARREIRA;CE;Brasil
230680;JAGUARIBARA;CE;Brasil
231195;SALITRE;CE;Brasil
240290;CORONEL JOAO PESSOA;RN;Brasil
240930;PATU;RN;Brasil
250240;BONITO DE SANTA FE;PB;Brasil
250200;BELEM DO BREJO DO CRUZ;PB;Brasil
171886;SANTA FE DO ARAGUAIA;TO;Brasil
171889;SANTA RITA DO TOCANTINS;TO;Brasil
171890;SANTA ROSA DO TOCANTINS;TO;Brasil
172000;SANTA TEREZINHA DO TOCANTINS;TO;Brasil
172015;SAO FELIX DO TOCANTINS;TO;Brasil
172025;SAO SALVADOR DO TOCANTINS;TO;Brasil
172049;SAO VALERIO DA NATIVIDADE;TO;Brasil
172065;SILVANOPOLIS;TO;Brasil
172080;SITIO NOVO DO TOCANTINS;TO;Brasil
172090;TAGUATINGA;TO;Brasil
172097;TALISMA;TO;Brasil
172100;PALMAS;TO;Brasil
172208;WANDERLANDIA;TO;Brasil
172210;XAMBIOA;TO;Brasil
210015;AGUA DOCE DO MARANHAO;MA;Brasil
210043;ALTO ALEGRE DO MARANHAO;MA;Brasil
210055;AMAPA DO MARANHAO;MA;Brasil
210060;AMARANTE DO MARANHAO;MA;Brasil
210083;APICUM-ACU;MA;Brasil
210087;ARAGUANA;MA;Brasil
210095;ARAME;MA;Brasil
210100;ARARI;MA;Brasil
210110;AXIXA;MA;Brasil
210120;BACABAL;MA;Brasil
210135;BACURITUBA;MA;Brasil
210140;BALSAS;MA;Brasil
210150;BARAO DE GRAJAU;MA;Brasil
210170;BARREIRINHAS;MA;Brasil
210190;BEQUIMAO;MA;Brasil
210200;BOM JARDIM;MA;Brasil
210203;BOM JESUS DAS SELVAS;MA;Brasil
210207;BOM LUGAR;MA;Brasil
210215;BREJO DE AREIA;MA;Brasil
210230;BURITI BRAVO;MA;Brasil
210237;CACHOEIRA GRANDE;MA;Brasil
210255;CAMPESTRE DO MARANHAO;MA;Brasil
210270;CANTANHEDE;MA;Brasil
210290;CARUTAPERA;MA;Brasil
210312;CENTRAL DO MARANHAO;MA;Brasil
210315;CENTRO DO GUILHERME;MA;Brasil
210317;CENTRO NOVO DO MARANHAO;MA;Brasil
210350;COLINAS;MA;Brasil
210355;CONCEICAO DO LAGO-ACU;MA;Brasil
210375;DAVINOPOLIS;MA;Brasil
210400;ESPERANTINOPOLIS;MA;Brasil
210407;FEIRA NOVA DO MARANHAO;MA;Brasil
210409;FORMOSA DA SERRA NEGRA;MA;Brasil
210410;FORTALEZA DOS NOGUEIRAS;MA;Brasil
210430;GODOFREDO VIANA;MA;Brasil
210450;GOVERNADOR ARCHER;MA;Brasil
210460;GOVERNADOR EUGENIO BARROS;MA;Brasil
210462;GOVERNADOR LUIZ ROCHA;MA;Brasil
210490;GUIMARAES;MA;Brasil
210500;HUMBERTO DE CAMPOS;MA;Brasil
210530;IMPERATRIZ;MA;Brasil
210535;ITAIPAVA DO GRAJAU;MA;Brasil
210545;JATOBA;MA;Brasil
210547;JENIPAPO DOS VIEIRAS;MA;Brasil
210550;JOAO LISBOA;MA;Brasil
210565;JUNCO DO MARANHAO;MA;Brasil
210594;LAGO DOS RODRIGUES;MA;Brasil
210610;LORETO;MA;Brasil
210620;LUIS DOMINGUES;MA;Brasil
210635;MARAJA DO SENA;MA;Brasil
210637;MARANHAOZINHO;MA;Brasil
210650;MATINHA;MA;Brasil
210660;MATOES;MA;Brasil
210667;MILAGRES DO MARANHAO;MA;Brasil
210700;MONTES ALTOS;MA;Brasil
210710;MORROS;MA;Brasil
210725;NOVA COLINAS;MA;Brasil
210730;NOVA IORQUE;MA;Brasil
210745;OLINDA NOVA DO MARANHAO;MA;Brasil
210750;PACO DO LUMIAR;MA;Brasil
210770;PARAIBANO;MA;Brasil
210805;PAULINO NEVES;MA;Brasil
210820;PEDREIRAS;MA;Brasil
210840;PERI MIRIM;MA;Brasil
210845;PERITORO;MA;Brasil
210860;PINHEIRO;MA;Brasil
210870;PIO XII;MA;Brasil
210910;PRESIDENTE DUTRA;MA;Brasil
210920;PRESIDENTE JUSCELINO;MA;Brasil
210927;PRESIDENTE SARNEY;MA;Brasil
210940;PRIMEIRA CRUZ;MA;Brasil
210970;SAMBAIBA;MA;Brasil
211000;SANTA LUZIA;MA;Brasil
211003;SANTA LUZIA DO PARUA;MA;Brasil
211020;SANTA RITA;MA;Brasil
211023;SANTANA DO MARANHAO;MA;Brasil
211030;SANTO ANTONIO DOS LOPES;MA;Brasil
211040;SAO BENEDITO DO RIO PRETO;MA;Brasil
211060;SAO BERNARDO;MA;Brasil
171855;RIACHINHO;TO;Brasil
171875;RIO SONO;TO;Brasil
171888;SANTA MARIA DO TOCANTINS;TO;Brasil
171900;SANTA TEREZA DO TOCANTINS;TO;Brasil
172030;SAO SEBASTIAO DO TOCANTINS;TO;Brasil
172085;SUCUPIRA;TO;Brasil
172093;TAIPAS DO TOCANTINS;TO;Brasil
172130;TUPIRATINS;TO;Brasil
210010;AFONSO CUNHA;MA;Brasil
210030;ALDEIAS ALTAS;MA;Brasil
210050;ALTO PARNAIBA;MA;Brasil
210070;ANAJATUBA;MA;Brasil
210090;ARAIOSES;MA;Brasil
210125;BACABEIRA;MA;Brasil
210177;BELA VISTA DO MARANHAO;MA;Brasil
210197;BOA VISTA DO GURUPI;MA;Brasil
210210;BREJO;MA;Brasil
210220;BURITI;MA;Brasil
210240;CAJAPIO;MA;Brasil
210260;CANDIDO MENDES;MA;Brasil
210280;CAROLINA;MA;Brasil
